Date,  Galaxy,Planet_ID,Country,Disaster,Death_Count
20-06-2017,Milky Way,251,Malaysia,Earthquake,20
22-06-2018,Milky Way,165,Australia,Earthquake,10
30-11-2018,Milky Way,105,Japan,Volcano,48
09-06-2018,Milky Way,250,Japan,Volcano,13
06-10-2018,Milky Way,264,New Zealand,Landslide,0
04-06-2019,Milky Way,78,North Korea,Volcano,36
09-11-2018,Milky Way,8,Mongolia,Earthquake,18
27-12-2017,Sombrero,,USA,,553
20-09-2018,Milky Way,85,North Korea,Volcano,28
03-06-2018,Milky Way,263,France,Flood,0
23-01-2019,Milky Way,64,Bangladesh,Flood,32
16-03-2018,Milky Way,165,Australia,Earthquake,9
09-10-2018,Milky Way,66,France,Flood,8
28-12-2018,Milky Way,65,India,Earthquake,46
23-08-2018,Milky Way,103,Singapore,Earthquake,50
18-07-2018,Milky Way,74,North Korea,Volcano,69
18-11-2017,Milky Way,165,Australia,Earthquake,6
08-08-2018,Sombrero,,Singapore,,1312
25-02-2019,Milky Way,260,Spain,Flood,12
20-05-2018,Milky Way,9,Mongolia,Earthquake,31
19-12-2017,Milky Way,35,Spain,Flood,0
28-07-2018,Milky Way,36,India,Earthquake,57
03-10-2018,Milky Way,9,Mongolia,Earthquake,48
29-11-2017,Milky Way,48,Australia,Flood,41
25-03-2018,Milky Way,63,Pakistan,Flood,21
26-03-2019,Milky Way,117,North Korea,Volcano,5
11-01-2018,Milky Way,84,USA,BushFIre,0
11-07-2017,Milky Way,43,Spain,Flood,0
11-06-2019,Milky Way,260,Spain,Flood,10
09-12-2018,Milky Way,10,Mongolia,Earthquake,9
21-06-2019,Sombrero,,South Korea,,1547
31-05-2019,Milky Way,136,Spain,Flood,140
28-03-2018,Milky Way,254,India,Earthquake,18
26-08-2017,Sombrero,,Mongolia,,1139
21-04-2019,Milky Way,34,Japan,Volcano,13
11-03-2018,Milky Way,76,Spain,Flood,2
13-08-2018,Milky Way,217,Singapore,Earthquake,0
22-04-2017,Milky Way,20,Australia,Flood,22
08-09-2017,Sombrero,,India,,252
24-06-2018,Milky Way,137,North Korea,Volcano,4
14-04-2017,Sombrero,,India,,0
24-04-2017,Milky Way,207,Japan,Volcano,0
01-08-2018,Milky Way,34,Japan,Volcano,151
13-02-2018,Sombrero,,Japan,,568
04-09-2018,Milky Way,67,Japan,Volcano,111
16-06-2018,Milky Way,257,Japan,Volcano,20
01-08-2018,Milky Way,120,Malaysia,Earthquake,38
02-11-2018,Milky Way,270,UK,Earthquake,0
01-11-2017,Milky Way,9,Mongolia,Earthquake,3
21-02-2019,Milky Way,36,India,Earthquake,135
02-06-2017,Milky Way,85,North Korea,Volcano,5
13-08-2018,Milky Way,66,France,Flood,2
14-08-2018,Milky Way,261,China,Landslide,1
02-02-2018,Milky Way,82,Russia,Flood,0
02-04-2018,Sombrero,,Australia,,132
08-05-2019,Milky Way,259,China,Landslide,4
11-02-2019,Sombrero,,Australia,,437
25-05-2018,Milky Way,76,Spain,Flood,12
03-06-2017,Sombrero,,Pakistan,,0
24-05-2018,Milky Way,249,North Korea,Volcano,10
15-05-2019,Milky Way,266,Indonesia,Flood,0
03-07-2017,Sombrero,,Spain,,1098
11-05-2018,Milky Way,266,Indonesia,Flood,0
26-03-2018,Sombrero,,Malaysia,,485
20-10-2018,Sombrero,,Malaysia,,164
13-06-2017,Milky Way,43,Spain,Flood,0
08-10-2017,Sombrero,,UK,,66
11-02-2019,Milky Way,72,New Zealand,Landslide,21
23-06-2017,Milky Way,20,Australia,Flood,53
08-02-2019,Milky Way,217,Singapore,Earthquake,35
17-05-2018,Milky Way,250,Japan,Volcano,19
02-06-2018,Milky Way,70,North Korea,Volcano,19
27-05-2018,Milky Way,84,USA,BushFIre,0
17-08-2017,Milky Way,16,Indonesia,Flood,98
29-10-2017,Milky Way,269,UK,Earthquake,0
20-10-2018,Milky Way,70,North Korea,Volcano,26
19-11-2017,Milky Way,7,Mongolia,Earthquake,46
04-07-2019,Milky Way,117,North Korea,Volcano,15
28-06-2019,Milky Way,8,Mongolia,Earthquake,48
07-07-2018,Milky Way,35,Spain,Flood,10
25-02-2018,Milky Way,165,Australia,Earthquake,8
16-11-2018,Milky Way,63,Pakistan,Flood,26
05-01-2019,Sombrero,,China,,0
17-12-2017,Milky Way,3,Canada,Landslide,126
15-11-2018,Sombrero,,Bangladesh,,3620
03-02-2019,Milky Way,67,Japan,Volcano,32
30-04-2018,Milky Way,261,China,Landslide,0
03-06-2018,Milky Way,261,China,Landslide,0
09-02-2018,Milky Way,69,Spain,Flood,1
10-10-2017,Milky Way,34,Japan,Volcano,185
23-04-2017,Milky Way,42,Mongolia,Earthquake,6
02-07-2018,Milky Way,21,North Korea,Volcano,27
04-05-2017,Milky Way,202,Germany,Earthquake,0
30-04-2018,Milky Way,77,North Korea,Volcano,25
25-10-2018,Milky Way,66,France,Flood,17
05-06-2018,Milky Way,248,North Korea,Volcano,18
07-05-2018,Milky Way,159,Singapore,Earthquake,0
04-01-2018,Milky Way,65,India,Earthquake,0
25-07-2017,Milky Way,61,Japan,Volcano,29
17-10-2018,Milky Way,1,Mongolia,Earthquake,151
23-05-2017,Milky Way,217,Singapore,Earthquake,0
13-03-2019,Milky Way,19,North Korea,Volcano,83
18-01-2018,Milky Way,5,Bangladesh,Flood,155
13-07-2018,Sombrero,,Pakistan,,466
07-06-2017,Milky Way,135,North Korea,Volcano,95
16-10-2018,Milky Way,70,North Korea,Volcano,76
21-09-2017,Milky Way,269,UK,Earthquake,0
29-06-2019,Milky Way,268,UK,Earthquake,0
02-02-2019,Milky Way,263,France,Flood,0
19-06-2018,Milky Way,159,Singapore,Earthquake,10
29-01-2019,Milky Way,261,China,Landslide,15
25-05-2017,Milky Way,69,Spain,Flood,0
30-10-2017,Sombrero,,Bangladesh,,194
01-01-2018,Milky Way,269,UK,Earthquake,0
17-01-2019,Milky Way,16,Indonesia,Flood,122
19-10-2018,Milky Way,202,Germany,Earthquake,57
26-05-2019,Milky Way,17,France,Flood,1
14-09-2018,Milky Way,121,Bangladesh,Flood,16
12-12-2017,Milky Way,21,North Korea,Volcano,43
06-06-2017,Milky Way,7,Mongolia,Earthquake,5
03-01-2019,Sombrero,,USA,,109
11-07-2017,Milky Way,249,North Korea,Volcano,5
21-01-2018,Milky Way,15,New Zealand,Landslide,20
01-06-2017,Milky Way,261,China,Landslide,0
21-06-2019,Milky Way,9,Mongolia,Earthquake,41
18-08-2017,Sombrero,,Pakistan,,0
17-11-2017,Milky Way,16,Indonesia,Flood,79
08-12-2017,Sombrero,,Singapore,,1009
29-05-2017,Sombrero,,Russia,,94
07-02-2019,Milky Way,135,North Korea,Volcano,139
14-10-2017,Milky Way,79,Germany,Earthquake,46
17-02-2019,Milky Way,105,Japan,Volcano,2
29-06-2019,Sombrero,,China,,0
13-10-2017,Milky Way,251,Malaysia,Earthquake,34
26-05-2017,Sombrero,,Mongolia,,402
20-08-2018,Milky Way,48,Australia,Flood,58
02-07-2017,Milky Way,9,Mongolia,Earthquake,0
05-09-2017,Milky Way,78,North Korea,Volcano,7
04-06-2018,Milky Way,11,Mongolia,Earthquake,35
06-10-2017,Milky Way,68,Japan,Volcano,2
19-06-2019,Milky Way,260,Spain,Flood,14
27-09-2017,Milky Way,248,North Korea,Volcano,22
30-05-2017,Milky Way,20,Australia,Flood,30
23-02-2018,Milky Way,85,North Korea,Volcano,26
24-08-2018,Milky Way,19,North Korea,Volcano,112
05-07-2018,Milky Way,61,Japan,Volcano,73
13-02-2019,Milky Way,111,France,Flood,2
05-03-2018,Milky Way,43,Spain,Flood,2
20-04-2018,Milky Way,262,UK,Earthquake,0
03-05-2017,Milky Way,15,New Zealand,Landslide,2
31-05-2017,Sombrero,,India,,0
14-11-2018,Milky Way,254,India,Earthquake,18
09-10-2018,Milky Way,159,Singapore,Earthquake,42
25-01-2019,Milky Way,137,North Korea,Volcano,57
19-07-2017,Milky Way,262,UK,Earthquake,0
02-07-2017,Sombrero,,Mongolia,,336
20-06-2018,Milky Way,259,China,Landslide,0
07-11-2017,Sombrero,,Bangladesh,,1295
18-03-2018,Milky Way,79,Germany,Earthquake,44
19-09-2017,Milky Way,202,Germany,Earthquake,0
18-04-2017,Milky Way,261,China,Landslide,0
02-10-2018,Milky Way,111,France,Flood,0
03-04-2019,Milky Way,66,France,Flood,18
05-09-2018,Milky Way,70,North Korea,Volcano,18
15-10-2018,Milky Way,82,Russia,Flood,23
15-10-2017,Milky Way,259,China,Landslide,0
10-03-2018,Sombrero,,Spain,,2687
03-01-2018,Milky Way,70,North Korea,Volcano,0
06-08-2017,Milky Way,271,China,Landslide,0
31-03-2019,Milky Way,100,UK,Earthquake,25
23-07-2018,Milky Way,135,North Korea,Volcano,184
15-02-2019,Milky Way,262,UK,Earthquake,0
14-09-2017,Milky Way,79,Germany,Earthquake,4
30-04-2018,Milky Way,10,Mongolia,Earthquake,136
23-08-2018,Milky Way,147,South Korea,BushFIre,57
26-04-2017,Milky Way,43,Spain,Flood,0
20-04-2017,Milky Way,79,Germany,Earthquake,14
11-04-2019,Milky Way,21,North Korea,Volcano,57
11-09-2017,Milky Way,257,Japan,Volcano,0
27-09-2017,Milky Way,100,UK,Earthquake,0
09-09-2017,Milky Way,9,Mongolia,Earthquake,33
23-06-2019,Milky Way,19,North Korea,Volcano,64
16-04-2017,Milky Way,263,France,Flood,0
18-06-2019,Milky Way,68,Japan,Volcano,23
04-01-2018,Milky Way,21,North Korea,Volcano,76
30-05-2018,Milky Way,64,Bangladesh,Flood,22
29-04-2019,Milky Way,68,Japan,Volcano,28
22-01-2019,Milky Way,16,Indonesia,Flood,84
10-07-2019,Sombrero,,Spain,,687
21-12-2017,Milky Way,266,Indonesia,Flood,0
31-12-2017,Milky Way,18,North Korea,Volcano,379
29-12-2018,Milky Way,74,North Korea,Volcano,48
07-09-2017,Milky Way,69,Spain,Flood,0
08-08-2018,Milky Way,43,Spain,Flood,0
01-08-2018,Milky Way,36,India,Earthquake,84
20-05-2019,Milky Way,48,Australia,Flood,83
03-07-2019,Milky Way,100,UK,Earthquake,12
28-08-2017,Milky Way,104,Pakistan,Flood,18
21-08-2018,Milky Way,257,Japan,Volcano,14
26-11-2018,Milky Way,11,Mongolia,Earthquake,48
15-06-2017,Sombrero,,Bangladesh,,1919
30-08-2017,Sombrero,,India,,86
22-03-2018,Milky Way,248,North Korea,Volcano,14
25-06-2017,Milky Way,11,Mongolia,Earthquake,115
12-04-2017,Milky Way,265,France,Flood,0
23-03-2019,Milky Way,17,France,Flood,12
01-10-2017,Milky Way,262,UK,Earthquake,0
25-10-2018,Milky Way,67,Japan,Volcano,183
06-02-2019,Milky Way,17,France,Flood,32
06-08-2017,Milky Way,260,Spain,Flood,0
17-09-2018,Milky Way,78,North Korea,Volcano,35
16-09-2017,Milky Way,270,UK,Earthquake,0
09-04-2019,Milky Way,68,Japan,Volcano,14
06-09-2018,Milky Way,74,North Korea,Volcano,52
18-04-2017,Milky Way,137,North Korea,Volcano,15
13-01-2018,Milky Way,269,UK,Earthquake,0
01-05-2018,Milky Way,69,Spain,Flood,0
06-02-2018,Sombrero,,UK,,189
06-12-2017,Milky Way,73,New Zealand,Landslide,10
11-04-2017,Sombrero,,Malaysia,,0
08-03-2019,Milky Way,117,North Korea,Volcano,12
11-10-2018,Sombrero,,Mongolia,,2558
05-06-2018,Milky Way,264,New Zealand,Landslide,0
27-01-2018,Milky Way,1,Mongolia,Earthquake,129
06-07-2018,Milky Way,70,North Korea,Volcano,16
10-10-2017,Sombrero,,Malaysia,,0
01-07-2019,Milky Way,268,UK,Earthquake,2
14-12-2018,Milky Way,266,Indonesia,Flood,0
06-12-2017,Sombrero,,China,,0
25-01-2019,Milky Way,259,China,Landslide,8
26-10-2017,Milky Way,85,North Korea,Volcano,42
23-03-2018,Milky Way,14,UK,Earthquake,0
24-04-2018,Sombrero,,Singapore,,2333
03-04-2017,Sombrero,,South Korea,,28
03-07-2019,Milky Way,104,Pakistan,Flood,22
10-06-2019,Milky Way,48,Australia,Flood,106
19-07-2018,Milky Way,207,Japan,Volcano,11
08-02-2019,Sombrero,,India,,229
19-03-2018,Milky Way,65,India,Earthquake,74
18-01-2018,Milky Way,257,Japan,Volcano,0
27-12-2018,Milky Way,63,Pakistan,Flood,18
29-08-2018,Milky Way,269,UK,Earthquake,0
19-01-2018,Milky Way,266,Indonesia,Flood,0
26-07-2017,Milky Way,20,Australia,Flood,48
28-06-2017,Milky Way,61,Japan,Volcano,37
27-12-2018,Milky Way,159,Singapore,Earthquake,18
28-09-2017,Milky Way,65,India,Earthquake,57
20-11-2018,Milky Way,105,Japan,Volcano,44
02-01-2019,Milky Way,263,France,Flood,0
19-02-2018,Milky Way,67,Japan,Volcano,158
19-06-2018,Milky Way,263,France,Flood,0
01-10-2017,Milky Way,18,North Korea,Volcano,26
26-05-2017,Milky Way,66,France,Flood,0
14-12-2018,Milky Way,73,New Zealand,Landslide,18
19-03-2018,Milky Way,35,Spain,Flood,8
02-01-2019,Milky Way,165,Australia,Earthquake,17
05-01-2019,Milky Way,268,UK,Earthquake,0
25-10-2018,Milky Way,18,North Korea,Volcano,82
26-08-2017,Sombrero,,Pakistan,,0
26-12-2017,Milky Way,269,UK,Earthquake,0
04-05-2018,Milky Way,82,Russia,Flood,15
29-10-2018,Milky Way,74,North Korea,Volcano,99
21-08-2017,Sombrero,,Mongolia,,2902
18-10-2018,Milky Way,69,Spain,Flood,22
28-04-2018,Sombrero,,USA,,286
08-06-2019,Milky Way,257,Japan,Volcano,13
31-07-2018,Milky Way,16,Indonesia,Flood,411
08-06-2018,Milky Way,62,New Zealand,Landslide,7
16-06-2018,Milky Way,267,France,Flood,0
18-01-2019,Milky Way,13,Spain,Flood,73
23-10-2017,Milky Way,8,Mongolia,Earthquake,56
01-01-2019,Milky Way,10,Mongolia,Earthquake,1
22-06-2017,Sombrero,,Australia,,2246
28-11-2018,Milky Way,21,North Korea,Volcano,43
22-05-2018,Milky Way,135,North Korea,Volcano,179
29-10-2017,Milky Way,43,Spain,Flood,0
25-11-2018,Milky Way,62,New Zealand,Landslide,4
01-05-2018,Milky Way,269,UK,Earthquake,0
21-02-2018,Milky Way,8,Mongolia,Earthquake,45
05-05-2017,Milky Way,271,China,Landslide,0
14-01-2019,Milky Way,137,North Korea,Volcano,69
23-09-2018,Milky Way,202,Germany,Earthquake,44
26-08-2018,Milky Way,121,Bangladesh,Flood,2
22-05-2017,Sombrero,,North Korea,,160
01-05-2017,Milky Way,202,Germany,Earthquake,0
10-08-2018,Milky Way,105,Japan,Volcano,25
24-03-2018,Milky Way,136,Spain,Flood,69
08-10-2018,Milky Way,265,France,Flood,0
16-04-2017,Sombrero,,India,,0
14-12-2018,Milky Way,165,Australia,Earthquake,15
19-10-2017,Milky Way,147,South Korea,BushFIre,79
28-09-2018,Milky Way,82,Russia,Flood,33
24-02-2018,Milky Way,159,Singapore,Earthquake,0
07-07-2017,Milky Way,100,UK,Earthquake,0
27-08-2018,Milky Way,261,China,Landslide,2
12-10-2017,Milky Way,76,Spain,Flood,11
02-07-2018,Milky Way,85,North Korea,Volcano,27
23-12-2018,Sombrero,,South Korea,,1103
27-04-2017,Milky Way,262,UK,Earthquake,0
06-11-2018,Milky Way,136,Spain,Flood,60
16-03-2018,Milky Way,268,UK,Earthquake,0
19-05-2019,Milky Way,79,Germany,Earthquake,51
21-04-2019,Milky Way,79,Germany,Earthquake,49
26-06-2018,Sombrero,,South Korea,,861
07-09-2018,Milky Way,207,Japan,Volcano,10
17-04-2019,Sombrero,,Pakistan,,415
09-07-2018,Milky Way,85,North Korea,Volcano,30
02-04-2019,Milky Way,21,North Korea,Volcano,49
19-02-2019,Milky Way,248,North Korea,Volcano,9
12-06-2019,Sombrero,,UK,,483
08-09-2018,Milky Way,258,China,Landslide,2
07-02-2018,Milky Way,207,Japan,Volcano,6
08-11-2018,Milky Way,136,Spain,Flood,157
17-06-2017,Milky Way,121,Bangladesh,Flood,0
16-01-2019,Milky Way,69,Spain,Flood,10
02-11-2018,Sombrero,,Mongolia,,335
21-09-2018,Milky Way,77,North Korea,Volcano,11
09-06-2018,Milky Way,121,Bangladesh,Flood,4
05-07-2017,Milky Way,68,Japan,Volcano,13
07-04-2019,Milky Way,255,India,Earthquake,9
13-03-2019,Milky Way,111,France,Flood,0
12-06-2018,Milky Way,268,UK,Earthquake,0
13-04-2019,Milky Way,268,UK,Earthquake,0
14-11-2017,Milky Way,48,Australia,Flood,44
04-01-2019,Sombrero,,Japan,,146
21-09-2017,Sombrero,,Australia,,3334
15-03-2019,Sombrero,,UK,,858
08-11-2018,Sombrero,,New Zealand,,0
21-07-2017,Sombrero,,New Zealand,,0
17-01-2019,Milky Way,268,UK,Earthquake,0
25-09-2017,Milky Way,35,Spain,Flood,0
02-06-2019,Milky Way,165,Australia,Earthquake,11
04-10-2017,Sombrero,,Malaysia,,0
28-08-2018,Milky Way,258,China,Landslide,1
04-02-2018,Sombrero,,Singapore,,1270
10-02-2018,Sombrero,,Malaysia,,268
17-04-2018,Milky Way,267,France,Flood,0
15-11-2017,Milky Way,254,India,Earthquake,7
23-05-2018,Sombrero,,Bangladesh,,2457
11-02-2019,Sombrero,,Singapore,,1594
11-11-2017,Milky Way,250,Japan,Volcano,16
15-05-2018,Milky Way,34,Japan,Volcano,109
25-02-2019,Milky Way,202,Germany,Earthquake,24
24-01-2018,Sombrero,,USA,,727
24-04-2017,Milky Way,65,India,Earthquake,28
10-07-2017,Milky Way,82,Russia,Flood,7
08-06-2019,Milky Way,61,Japan,Volcano,53
27-05-2018,Milky Way,104,Pakistan,Flood,10
18-06-2017,Milky Way,262,UK,Earthquake,0
21-06-2017,Milky Way,268,UK,Earthquake,0
10-06-2018,Milky Way,262,UK,Earthquake,0
02-02-2019,Milky Way,147,South Korea,BushFIre,32
11-06-2019,Milky Way,104,Pakistan,Flood,33
01-01-2018,Milky Way,15,New Zealand,Landslide,6
29-04-2017,Milky Way,117,North Korea,Volcano,0
08-06-2017,Milky Way,137,North Korea,Volcano,15
12-05-2018,Milky Way,147,South Korea,BushFIre,19
22-10-2017,Sombrero,,Russia,,1193
19-07-2018,Milky Way,43,Spain,Flood,8
23-12-2017,Milky Way,5,Bangladesh,Flood,152
23-05-2017,Milky Way,254,India,Earthquake,0
07-12-2018,Milky Way,79,Germany,Earthquake,36
08-04-2019,Milky Way,264,New Zealand,Landslide,0
12-10-2017,Milky Way,82,Russia,Flood,1
05-06-2017,Milky Way,137,North Korea,Volcano,37
29-04-2019,Milky Way,63,Pakistan,Flood,24
21-09-2017,Sombrero,,Mongolia,,1897
28-06-2017,Milky Way,21,North Korea,Volcano,23
23-11-2017,Milky Way,69,Spain,Flood,0
13-09-2018,Milky Way,270,UK,Earthquake,0
12-04-2019,Milky Way,266,Indonesia,Flood,0
22-07-2018,Milky Way,43,Spain,Flood,0
02-07-2018,Milky Way,78,North Korea,Volcano,56
30-12-2018,Milky Way,207,Japan,Volcano,1
11-01-2019,Sombrero,,North Korea,,557
03-11-2018,Milky Way,77,North Korea,Volcano,81
29-07-2018,Sombrero,,South Korea,,371
04-04-2019,Milky Way,165,Australia,Earthquake,7
26-10-2017,Milky Way,271,China,Landslide,0
23-04-2017,Milky Way,217,Singapore,Earthquake,0
04-04-2017,Milky Way,255,India,Earthquake,0
20-12-2017,Milky Way,85,North Korea,Volcano,13
14-12-2017,Milky Way,21,North Korea,Volcano,49
05-05-2017,Milky Way,74,North Korea,Volcano,39
02-08-2018,Milky Way,78,North Korea,Volcano,0
04-06-2019,Milky Way,117,North Korea,Volcano,5
31-07-2018,Milky Way,100,UK,Earthquake,4
30-09-2018,Milky Way,74,North Korea,Volcano,79
18-12-2018,Milky Way,18,North Korea,Volcano,74
19-08-2017,Milky Way,251,Malaysia,Earthquake,14
23-09-2018,Milky Way,35,Spain,Flood,4
08-07-2018,Milky Way,21,North Korea,Volcano,69
11-06-2017,Milky Way,251,Malaysia,Earthquake,2
09-04-2018,Milky Way,43,Spain,Flood,9
19-10-2017,Milky Way,248,North Korea,Volcano,57
25-01-2018,Milky Way,7,Mongolia,Earthquake,30
07-02-2019,Sombrero,,South Korea,,428
04-05-2019,Milky Way,268,UK,Earthquake,0
24-06-2019,Milky Way,13,Spain,Flood,54
06-01-2019,Milky Way,78,North Korea,Volcano,1
19-12-2017,Milky Way,16,Indonesia,Flood,73
05-08-2018,Milky Way,8,Mongolia,Earthquake,14
21-03-2019,Milky Way,147,South Korea,BushFIre,0
18-07-2018,Milky Way,79,Germany,Earthquake,56
01-07-2017,Milky Way,271,China,Landslide,0
21-03-2018,Sombrero,,Mongolia,,2819
05-05-2018,Milky Way,103,Singapore,Earthquake,41
30-04-2019,Milky Way,8,Mongolia,Earthquake,30
25-11-2017,Milky Way,147,South Korea,BushFIre,7
21-05-2019,Milky Way,249,North Korea,Volcano,12
28-04-2017,Milky Way,82,Russia,Flood,16
27-07-2018,Milky Way,265,France,Flood,0
20-03-2018,Milky Way,14,UK,Earthquake,0
02-04-2019,Milky Way,77,North Korea,Volcano,31
01-04-2018,Milky Way,249,North Korea,Volcano,0
12-08-2017,Milky Way,268,UK,Earthquake,0
26-02-2019,Milky Way,13,Spain,Flood,38
02-11-2018,Milky Way,261,China,Landslide,0
10-08-2018,Sombrero,,Malaysia,,433
30-03-2018,Milky Way,265,France,Flood,0
17-05-2019,Milky Way,84,USA,BushFIre,13
22-10-2017,Sombrero,,UK,,77
24-02-2018,Sombrero,,New Zealand,,0
17-06-2018,Milky Way,3,Canada,Landslide,247
07-07-2017,Milky Way,261,China,Landslide,0
15-01-2019,Milky Way,84,USA,BushFIre,13
12-01-2018,Milky Way,66,France,Flood,0
16-10-2018,Milky Way,77,North Korea,Volcano,59
13-10-2017,Milky Way,104,Pakistan,Flood,48
05-08-2018,Sombrero,,USA,,98
03-01-2018,Milky Way,18,North Korea,Volcano,0
22-09-2017,Milky Way,3,Canada,Landslide,167
18-01-2019,Milky Way,268,UK,Earthquake,0
14-11-2017,Milky Way,29,Mongolia,Earthquake,19
20-11-2017,Milky Way,77,North Korea,Volcano,0
23-04-2018,Milky Way,64,Bangladesh,Flood,20
16-02-2018,Sombrero,,USA,,774
01-10-2017,Milky Way,268,UK,Earthquake,0
27-11-2018,Milky Way,14,UK,Earthquake,45
30-06-2018,Milky Way,117,North Korea,Volcano,7
25-01-2018,Milky Way,267,France,Flood,0
05-06-2019,Milky Way,3,Canada,Landslide,284
18-12-2018,Milky Way,79,Germany,Earthquake,22
25-08-2018,Sombrero,,Mongolia,,1750
04-01-2018,Milky Way,78,North Korea,Volcano,0
09-08-2018,Milky Way,18,North Korea,Volcano,68
12-05-2018,Sombrero,,North Korea,,729
12-09-2017,Milky Way,7,Mongolia,Earthquake,54
18-01-2019,Sombrero,,Malaysia,,360
25-04-2017,Milky Way,65,India,Earthquake,22
12-11-2018,Milky Way,29,Mongolia,Earthquake,22
17-09-2017,Milky Way,62,New Zealand,Landslide,1
14-01-2019,Sombrero,,Singapore,,2042
23-10-2018,Milky Way,8,Mongolia,Earthquake,68
01-06-2017,Milky Way,74,North Korea,Volcano,0
13-11-2018,Milky Way,5,Bangladesh,Flood,218
21-04-2017,Milky Way,259,China,Landslide,0
25-04-2018,Milky Way,135,North Korea,Volcano,116
02-04-2018,Milky Way,5,Bangladesh,Flood,0
03-07-2018,Milky Way,13,Spain,Flood,57
26-03-2019,Milky Way,16,Indonesia,Flood,72
07-11-2018,Milky Way,18,North Korea,Volcano,227
15-12-2018,Milky Way,137,North Korea,Volcano,45
24-01-2019,Milky Way,36,India,Earthquake,151
23-05-2017,Sombrero,,Bangladesh,,584
03-04-2019,Milky Way,260,Spain,Flood,14
31-08-2018,Milky Way,117,North Korea,Volcano,12
09-04-2018,Milky Way,16,Indonesia,Flood,238
08-11-2017,Milky Way,217,Singapore,Earthquake,0
09-06-2019,Milky Way,20,Australia,Flood,24
14-08-2017,Milky Way,254,India,Earthquake,0
04-10-2018,Milky Way,63,Pakistan,Flood,24
25-04-2019,Sombrero,,UK,,550
29-05-2019,Milky Way,217,Singapore,Earthquake,35
22-03-2018,Milky Way,259,China,Landslide,0
21-10-2017,Milky Way,13,Spain,Flood,23
08-12-2018,Sombrero,,Australia,,82
21-07-2018,Milky Way,35,Spain,Flood,13
16-05-2017,Milky Way,105,Japan,Volcano,2
28-09-2017,Milky Way,271,China,Landslide,0
06-03-2019,Milky Way,14,UK,Earthquake,55
25-06-2019,Milky Way,260,Spain,Flood,24
11-05-2018,Sombrero,,UK,,386
07-12-2017,Milky Way,14,UK,Earthquake,0
23-03-2019,Milky Way,159,Singapore,Earthquake,41
10-04-2019,Milky Way,260,Spain,Flood,11
16-07-2017,Sombrero,,Singapore,,0
08-12-2017,Milky Way,64,Bangladesh,Flood,17
11-04-2018,Milky Way,18,North Korea,Volcano,81
28-12-2017,Milky Way,135,North Korea,Volcano,218
06-04-2018,Milky Way,63,Pakistan,Flood,0
09-05-2019,Milky Way,79,Germany,Earthquake,30
16-07-2018,Milky Way,261,China,Landslide,2
11-04-2019,Milky Way,248,North Korea,Volcano,15
21-04-2018,Sombrero,,New Zealand,,0
16-07-2017,Milky Way,9,Mongolia,Earthquake,14
